Project_name,File,github_path,label
CodenameOne,/home/gzhao/performance_bug_prediction/github_data_collection/projects/CodenameOne/CodenameOneDesigner/src/com/codename1/designer/AddAndScaleMultiImage.java,CodenameOneDesigner/src/com/codename1/designer/AddAndScaleMultiImage.java,0
Autopsy,/home/gzhao/performance_bug_prediction/github_data_collection/projects/autopsy/Core/src/org/sleuthkit/autopsy/ingest/IngestModuleIngestJobSettingsPanel.java,Core/src/org/sleuthkit/autopsy/ingest/IngestModuleIngestJobSettingsPanel.java,0
Spring-boot,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBean.java,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBean.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ext.oracle/src/org/jkiss/dbeaver/ext/oracle/oci/OracleHomeDescriptor.java,plugins/org.jkiss.dbeaver.ext.oracle/src/org/jkiss/dbeaver/ext/oracle/oci/OracleHomeDescriptor.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-livecoin/src/main/java/org/knowm/xchange/livecoin/dto/account/LivecoinWalletAddressResponse.java,xchange-livecoin/src/main/java/org/knowm/xchange/livecoin/dto/account/LivecoinWalletAddressResponse.java,0
WorldGrower,/home/gzhao/performance_bug_prediction/github_data_collection/projects/WorldGrower/src/org/worldgrower/condition/DeityBoonCondition.java,src/org/worldgrower/condition/DeityBoonCondition.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,0
Hazelcast,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hazelcast/hazelcast/src/main/java/com/hazelcast/cp/internal/operation/integration/PreVoteResponseOp.java,hazelcast/src/main/java/com/hazelcast/cp/internal/operation/integration/PreVoteResponseOp.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DependencySubstitutionInternal.java,subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DependencySubstitutionInternal.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/vespalog/src/main/java/com/yahoo/log/event/ValueGroup.java,vespalog/src/main/java/com/yahoo/log/event/ValueGroup.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ui/src/org/jkiss/dbeaver/ui/ProxyPageSite.java,plugins/org.jkiss.dbeaver.ui/src/org/jkiss/dbeaver/ui/ProxyPageSite.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/id/context/StateEntry.java,/src/main/java/org/olat/core/id/context/StateEntry.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-hive/src/main/java/com/facebook/presto/hive/util/MergingPageIterator.java,presto-hive/src/main/java/com/facebook/presto/hive/util/MergingPageIterator.java,0
Closure-compiler,/home/gzhao/performance_bug_prediction/github_data_collection/projects/closure-compiler/src/com/google/javascript/jscomp/DefaultNameGenerator.java,src/com/google/javascript/jscomp/DefaultNameGenerator.java,0
Hazelcast,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hazelcast/hazelcast/src/main/java/com/hazelcast/client/cache/impl/ClientCacheProxy.java,hazelcast/src/main/java/com/hazelcast/client/cache/impl/ClientCacheProxy.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/DEV/org.openl.rules.constrainer/src/org/openl/ie/constrainer/impl/IntExpAddArray1.java,DEV/org.openl.rules.constrainer/src/org/openl/ie/constrainer/impl/IntExpAddArray1.java,0
WorldGrower,/home/gzhao/performance_bug_prediction/github_data_collection/projects/WorldGrower/src/org/worldgrower/goal/PickaxeGoal.java,src/org/worldgrower/goal/PickaxeGoal.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/snapshots/src/main/java/org/gradle/internal/snapshot/ValueSnapshotter.java,subprojects/snapshots/src/main/java/org/gradle/internal/snapshot/ValueSnapshotter.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/bazel/rules/android/ndkcrosstools/r13/AndroidNdkCrosstoolsR13.java,src/main/java/com/google/devtools/build/lib/bazel/rules/android/ndkcrosstools/r13/AndroidNdkCrosstoolsR13.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-robotics-toolkit/src/main/java/us/ihmc/robotics/math/filters/AlphaFilteredTuple2D.java,ihmc-robotics-toolkit/src/main/java/us/ihmc/robotics/math/filters/AlphaFilteredTuple2D.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/desktop/src/main/java/bisq/desktop/main/funds/transactions/TransactionAwareOpenOffer.java,desktop/src/main/java/bisq/desktop/main/funds/transactions/TransactionAwareOpenOffer.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/language-java/src/main/java/org/gradle/api/internal/tasks/compile/processing/NonIncrementalProcessor.java,subprojects/language-java/src/main/java/org/gradle/api/internal/tasks/compile/processing/NonIncrementalProcessor.java,0
CodenameOne,/home/gzhao/performance_bug_prediction/github_data_collection/projects/CodenameOne/Ports/Android/CompatLibs/src/android/support/v4/view/ViewGroupCompatHC.java,Ports/Android/CompatLibs/src/android/support/v4/view/ViewGroupCompatHC.java,0
Spring-integration,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-integration/spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpConnectionSupport.java,spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpConnectionSupport.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-main/src/main/java/com/facebook/presto/operator/PageBufferClient.java,presto-main/src/main/java/com/facebook/presto/operator/PageBufferClient.java,1
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-web/src/main/java/org/springframework/web/bind/annotation/GetMapping.java,spring-web/src/main/java/org/springframework/web/bind/annotation/GetMapping.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/STUDIO/org.openl.rules.repository/src/org/openl/rules/repository/api/ConflictResolveData.java,STUDIO/org.openl.rules.repository/src/org/openl/rules/repository/api/ConflictResolveData.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/InfrastructureAdvisorAutoProxyCreator.java,spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/InfrastructureAdvisorAutoProxyCreator.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-stream-bitstamp/src/main/java/info/bitrich/xchangestream/bitstamp/v2/BitstampStreamingExchange.java,xchange-stream-bitstamp/src/main/java/info/bitrich/xchangestream/bitstamp/v2/BitstampStreamingExchange.java,0
Alluxio,/home/gzhao/performance_bug_prediction/github_data_collection/projects/alluxio/core/common/src/main/java/alluxio/wire/MasterWebUIInit.java,core/common/src/main/java/alluxio/wire/MasterWebUIInit.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/configserver/state/bindings/HealthResponse.java,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/configserver/state/bindings/HealthResponse.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-coinfloor/src/main/java/org/knowm/xchange/coinfloor/service/CoinfloorAccountServiceRaw.java,xchange-coinfloor/src/main/java/org/knowm/xchange/coinfloor/service/CoinfloorAccountServiceRaw.java,0
Snow-owl,/home/gzhao/performance_bug_prediction/github_data_collection/projects/snow-owl/core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/api/NullBranchPath.java,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/api/NullBranchPath.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/cluster/routing/allocation/DiskThresholdSettings.java,server/src/main/java/org/elasticsearch/cluster/routing/allocation/DiskThresholdSettings.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-parameter-optimization/src/main/java/us/ihmc/utilities/parameterOptimization/IntegerParameterToOptimize.java,ihmc-parameter-optimization/src/main/java/us/ihmc/utilities/parameterOptimization/IntegerParameterToOptimize.java,0
Ballerina-lang,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ballerina-lang/cli/ballerina-tool/src/main/java/org/ballerinalang/tool/util/BAssertUtil.java,cli/ballerina-tool/src/main/java/org/ballerinalang/tool/util/BAssertUtil.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/vfs/FileStatusWithDigestAdapter.java,src/main/java/com/google/devtools/build/lib/vfs/FileStatusWithDigestAdapter.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/DEV/org.openl.commons/src/org/openl/util/RangeWithBounds.java,DEV/org.openl.commons/src/org/openl/util/RangeWithBounds.java,0
Spring-integration,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-integration/spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathFilterParser.java,spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathFilterParser.java,0
OpenTripPlanner,/home/gzhao/performance_bug_prediction/github_data_collection/projects/OpenTripPlanner/src/main/java/org/opentripplanner/model/OtpTransitService.java,src/main/java/org/opentripplanner/model/OtpTransitService.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-dsx/src/main/java/org/knowm/xchange/dsx/dto/DsxCurrency.java,xchange-dsx/src/main/java/org/knowm/xchange/dsx/dto/DsxCurrency.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/core/src/main/java/org/gradle/api/internal/file/copy/ChainingTransformer.java,subprojects/core/src/main/java/org/gradle/api/internal/file/copy/ChainingTransformer.java,0
Grpc-java,/home/gzhao/performance_bug_prediction/github_data_collection/projects/grpc-java/core/src/main/java/io/grpc/util/GracefulSwitchLoadBalancer.java,core/src/main/java/io/grpc/util/GracefulSwitchLoadBalancer.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/common/src/main/java/org/dcache/util/NoTrailingWhitespacePrintWriter.java,modules/common/src/main/java/org/dcache/util/NoTrailingWhitespacePrintWriter.java,0
Webanno,/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-curation/src/main/java/de/tudarmstadt/ukp/clarin/webanno/curation/casdiff/LinkFeatureDecl.java,webanno-curation/src/main/java/de/tudarmstadt/ukp/clarin/webanno/curation/casdiff/LinkFeatureDecl.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/sql/jdbc/src/main/java/org/elasticsearch/xpack/sql/jdbc/EsDriver.java,x-pack/plugin/sql/jdbc/src/main/java/org/elasticsearch/xpack/sql/jdbc/EsDriver.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/simulation-construction-set-tools/src/main/java/us/ihmc/simulationConstructionSetTools/util/environments/CinderBlockFieldWithFiducialEnvironment.java,simulation-construction-set-tools/src/main/java/us/ihmc/simulationConstructionSetTools/util/environments/CinderBlockFieldWithFiducialEnvironment.java,0
Alluxio,/home/gzhao/performance_bug_prediction/github_data_collection/projects/alluxio/table/server/common/src/main/java/alluxio/table/common/transform/TransformDefinition.java,table/server/common/src/main/java/alluxio/table/common/transform/TransformDefinition.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-sensor-processing/src/main/java/us/ihmc/sensorProcessing/bubo/io/serialization/DefinitionFactory.java,ihmc-sensor-processing/src/main/java/us/ihmc/sensorProcessing/bubo/io/serialization/DefinitionFactory.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/skyframe/actiongraph/v2/KnownNestedSets.java,src/main/java/com/google/devtools/build/lib/skyframe/actiongraph/v2/KnownNestedSets.java,0
Webanno,/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-support/src/main/java/de/tudarmstadt/ukp/clarin/webanno/support/jfreechart/SvgChartOptions.java,webanno-support/src/main/java/de/tudarmstadt/ukp/clarin/webanno/support/jfreechart/SvgChartOptions.java,0
Webanno,/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-brat/src/main/java/de/tudarmstadt/ukp/clarin/webanno/brat/render/BratRenderer.java,webanno-brat/src/main/java/de/tudarmstadt/ukp/clarin/webanno/brat/render/BratRenderer.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/search/sort/SortMode.java,server/src/main/java/org/elasticsearch/search/sort/SortMode.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/common/src/main/java/org/dcache/auth/OpenIdClientSecret.java,modules/common/src/main/java/org/dcache/auth/OpenIdClientSecret.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/gui/components/form/flexible/impl/elements/table/FlexiTableDataModelFactory.java,/src/main/java/org/olat/core/gui/components/form/flexible/impl/elements/table/FlexiTableDataModelFactory.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/io/crate/planner/optimizer/rule/MoveFilterBeneathUnion.java,server/src/main/java/io/crate/planner/optimizer/rule/MoveFilterBeneathUnion.java,0
Spring-boot,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/jetty/ForwardHeadersCustomizer.java,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/jetty/ForwardHeadersCustomizer.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-vaultoro/src/main/java/org/knowm/xchange/vaultoro/VaultoroExceptionData.java,xchange-vaultoro/src/main/java/org/knowm/xchange/vaultoro/VaultoroExceptionData.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/matsim/src/main/java/org/matsim/core/mobsim/qsim/components/QSimComponentsConfigurator.java,matsim/src/main/java/org/matsim/core/mobsim/qsim/components/QSimComponentsConfigurator.java,0
Spring-boot,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-boot/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/DiscovererEndpointFilter.java,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/DiscovererEndpointFilter.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/ims/qti/container/DecimalVariable.java,/src/main/java/org/olat/ims/qti/container/DecimalVariable.java,0
Hazelcast,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hazelcast/hazelcast/src/main/java/com/hazelcast/cp/internal/raft/impl/task/PreVoteTimeoutTask.java,hazelcast/src/main/java/com/hazelcast/cp/internal/raft/impl/task/PreVoteTimeoutTask.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-therock/src/main/java/org/knowm/xchange/therock/dto/trade/TheRockUserTrade.java,xchange-therock/src/main/java/org/knowm/xchange/therock/dto/trade/TheRockUserTrade.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/core/src/main/java/org/gradle/api/internal/artifacts/CachingDependencyResolveContext.java,subprojects/core/src/main/java/org/gradle/api/internal/artifacts/CachingDependencyResolveContext.java,0
CodenameOne,/home/gzhao/performance_bug_prediction/github_data_collection/projects/CodenameOne/vm/ByteCodeTranslator/src/com/codename1/tools/translator/ByteCodeClass.java,vm/ByteCodeTranslator/src/com/codename1/tools/translator/ByteCodeClass.java,0
Vert.x,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vert.x/src/main/java/io/vertx/core/spi/metrics/TCPMetrics.java,src/main/java/io/vertx/core/spi/metrics/TCPMetrics.java,0
Atlasdb,/home/gzhao/performance_bug_prediction/github_data_collection/projects/atlasdb/atlasdb-impl-shared/src/main/java/com/palantir/atlasdb/debug/LockDiagnosticConfig.java,atlasdb-impl-shared/src/main/java/com/palantir/atlasdb/debug/LockDiagnosticConfig.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/accessibility/src/main/java/org/matsim/contrib/accessibility/TripRouterAccessibilityContributionCalculator.java,contribs/accessibility/src/main/java/org/matsim/contrib/accessibility/TripRouterAccessibilityContributionCalculator.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/desktop/src/main/java/bisq/desktop/common/view/InitializableView.java,desktop/src/main/java/bisq/desktop/common/view/InitializableView.java,0
Miso-lims,/home/gzhao/performance_bug_prediction/github_data_collection/projects/miso-lims/miso-dto/src/main/java/uk/ac/bbsrc/tgac/miso/dto/SpreadsheetDto.java,miso-dto/src/main/java/uk/ac/bbsrc/tgac/miso/dto/SpreadsheetDto.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/valkyrie/src/main/java/us/ihmc/valkyrie/ValkyrieFullRobotModelVisualizer.java,valkyrie/src/main/java/us/ihmc/valkyrie/ValkyrieFullRobotModelVisualizer.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/index/shard/ShardPath.java,server/src/main/java/org/elasticsearch/index/shard/ShardPath.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/plugins/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3ClientSettings.java,plugins/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3ClientSettings.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-verifier/src/main/java/com/facebook/presto/verifier/resolver/FailureResolverConfig.java,presto-verifier/src/main/java/com/facebook/presto/verifier/resolver/FailureResolverConfig.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/buildeventservice/BazelBuildEventServiceModule.java,src/main/java/com/google/devtools/build/lib/buildeventservice/BazelBuildEventServiceModule.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/core/src/main/java/bisq/core/dao/governance/proposal/param/ChangeParamValidator.java,core/src/main/java/bisq/core/dao/governance/proposal/param/ChangeParamValidator.java,0
Miso-lims,/home/gzhao/performance_bug_prediction/github_data_collection/projects/miso-lims/miso-web/src/main/java/uk/ac/bbsrc/tgac/miso/webapp/controller/view/ReferenceGenomeController.java,miso-web/src/main/java/uk/ac/bbsrc/tgac/miso/webapp/controller/view/ReferenceGenomeController.java,0
Xp,/home/gzhao/performance_bug_prediction/github_data_collection/projects/xp/modules/lib/lib-repo/src/main/java/com/enonic/xp/lib/repo/mapper/BranchMapper.java,modules/lib/lib-repo/src/main/java/com/enonic/xp/lib/repo/mapper/BranchMapper.java,0
Atlasdb,/home/gzhao/performance_bug_prediction/github_data_collection/projects/atlasdb/atlasdb-impl-shared/src/main/java/com/palantir/atlasdb/sweep/BatchOfCellsToSweep.java,atlasdb-impl-shared/src/main/java/com/palantir/atlasdb/sweep/BatchOfCellsToSweep.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/libs/sql-parser/src/main/java/io/crate/sql/tree/LongLiteral.java,libs/sql-parser/src/main/java/io/crate/sql/tree/LongLiteral.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-parquet/src/main/java/com/facebook/presto/parquet/writer/valuewriter/CharValueWriter.java,presto-parquet/src/main/java/com/facebook/presto/parquet/writer/valuewriter/CharValueWriter.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.tasks.native/src/org/jkiss/dbeaver/tasks/nativetool/AbstractImportExportSettings.java,plugins/org.jkiss.dbeaver.tasks.native/src/org/jkiss/dbeaver/tasks/nativetool/AbstractImportExportSettings.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/action/admin/indices/flush/TransportSyncedFlushAction.java,server/src/main/java/org/elasticsearch/action/admin/indices/flush/TransportSyncedFlushAction.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-footstep-planning/src/visualizers/java/us/ihmc/footstepPlanning/ui/controllers/MainTabController.java,ihmc-footstep-planning/src/visualizers/java/us/ihmc/footstepPlanning/ui/controllers/MainTabController.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/config/MessageBrokerRegistry.java,spring-messaging/src/main/java/org/springframework/messaging/simp/config/MessageBrokerRegistry.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-bitflyer/src/main/java/org/knowm/xchange/bitflyer/Bitflyer.java,xchange-bitflyer/src/main/java/org/knowm/xchange/bitflyer/Bitflyer.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/ide-native/src/main/java/org/gradle/ide/xcode/internal/xcodeproj/PBXBuildPhase.java,subprojects/ide-native/src/main/java/org/gradle/ide/xcode/internal/xcodeproj/PBXBuildPhase.java,0
Fastjson,/home/gzhao/performance_bug_prediction/github_data_collection/projects/fastjson/src/main/java/com/alibaba/fastjson/serializer/AppendableSerializer.java,src/main/java/com/alibaba/fastjson/serializer/AppendableSerializer.java,0
cassandra,/home/gzhao/performance_bug_prediction/github_data_collection/projects/stratio-cassandra/src/java/org/apache/cassandra/gms/GossiperMBean.java,src/java/org/apache/cassandra/gms/GossiperMBean.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/io/crate/execution/engine/profile/TransportCollectProfileNodeAction.java,server/src/main/java/io/crate/execution/engine/profile/TransportCollectProfileNodeAction.java,0
nextprot-api,/home/gzhao/performance_bug_prediction/github_data_collection/projects/nextprot-api/web/src/main/java/org/nextprot/api/web/service/impl/writer/EntryTXTStreamWriter.java,web/src/main/java/org/nextprot/api/web/service/impl/writer/EntryTXTStreamWriter.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ext.exasol/src/org/jkiss/dbeaver/ext/exasol/manager/ExasolSecurityPolicyManager.java,plugins/org.jkiss.dbeaver.ext.exasol/src/org/jkiss/dbeaver/ext/exasol/manager/ExasolSecurityPolicyManager.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-kucoin/src/main/java/org/knowm/xchange/kucoin/service/OrderBookAPI.java,xchange-kucoin/src/main/java/org/knowm/xchange/kucoin/service/OrderBookAPI.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-globitex/src/main/java/org/knowm/xchange/globitex/Globitex.java,xchange-globitex/src/main/java/org/knowm/xchange/globitex/Globitex.java,0
Spring-integration,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-integration/spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractFileListFilter.java,spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractFileListFilter.java,0
Exoplayer,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ExoPlayer/library/core/src/main/java/com/google/android/exoplayer2/source/LoadEventInfo.java,library/core/src/main/java/com/google/android/exoplayer2/source/LoadEventInfo.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-luno/src/main/java/org/knowm/xchange/luno/dto/trade/LunoUserTrades.java,xchange-luno/src/main/java/org/knowm/xchange/luno/dto/trade/LunoUserTrades.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/minibus/src/main/java/org/matsim/contrib/minibus/operator/BasicOperator.java,contribs/minibus/src/main/java/org/matsim/contrib/minibus/operator/BasicOperator.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/common-security/src/main/java/org/dcache/gsi/ServerGsiEngine.java,modules/common-security/src/main/java/org/dcache/gsi/ServerGsiEngine.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-blackhole/src/main/java/com/facebook/presto/plugin/blackhole/BlackHoleInsertTableHandle.java,presto-blackhole/src/main/java/com/facebook/presto/plugin/blackhole/BlackHoleInsertTableHandle.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/container-search/src/main/java/com/yahoo/search/query/rewrite/RewriterUtils.java,container-search/src/main/java/com/yahoo/search/query/rewrite/RewriterUtils.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/io/crate/planner/node/management/ShowCreateTablePlan.java,server/src/main/java/io/crate/planner/node/management/ShowCreateTablePlan.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/support/AbstractDispatcherServletInitializer.java,spring-webmvc/src/main/java/org/springframework/web/servlet/support/AbstractDispatcherServletInitializer.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/model-integration/src/main/java/ai/vespa/rankingexpression/importer/lightgbm/LightGBMNode.java,model-integration/src/main/java/ai/vespa/rankingexpression/importer/lightgbm/LightGBMNode.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/example-simulations/src/main/java/us/ihmc/exampleSimulations/sphereICPControl/SLIPJumpingDDPCalculatorVisualizer.java,example-simulations/src/main/java/us/ihmc/exampleSimulations/sphereICPControl/SLIPJumpingDDPCalculatorVisualizer.java,0
WorldGrower,/home/gzhao/performance_bug_prediction/github_data_collection/projects/WorldGrower/src/org/worldgrower/actions/DisguiseAction.java,src/org/worldgrower/actions/DisguiseAction.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/BeanClassLoaderAware.java,spring-beans/src/main/java/org/springframework/beans/factory/BeanClassLoaderAware.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/PointcutComponentDefinition.java,spring-aop/src/main/java/org/springframework/aop/config/PointcutComponentDefinition.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/modules/lang-painless/src/main/java/org/elasticsearch/painless/node/ANode.java,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/ANode.java,0
